station_name,year,month,mean_max,mean_min
CALGARY INT'L A,1920,2,2.844827586206897,-9.310344827586206
CALGARY INT'L A,1920,3,2.335483870967742,-10.880645161290323
CALGARY INT'L A,1920,4,2.9033333333333333,-6.286666666666667
CALGARY INT'L A,1920,5,15.541935483870969,1.032258064516129
CALGARY INT'L A,1920,6,21.826666666666668,5.23
CALGARY INT'L A,1920,7,27.45806451612903,10.087096774193549
CALGARY INT'L A,1920,8,26.01290322580645,8.151612903225807
CALGARY INT'L A,1920,9,20.706666666666667,2.2533333333333334
CALGARY INT'L A,1920,10,13.619354838709677,-2.109677419354839
CALGARY INT'L A,1920,11,6.16,-8.673333333333334
CALGARY INT'L A,1920,12,-1.0290322580645161,-13.670967741935485
CALGARY INT'L A,1921,1,-1.3483870967741935,-14.741935483870968
CALGARY INT'L A,1921,2,2.757142857142857,-10.867857142857144
CALGARY INT'L A,1921,3,2.6225806451612903,-12.561290322580644
CALGARY INT'L A,1921,4,11.773333333333333,-2.8033333333333332
CALGARY INT'L A,1921,5,18.348387096774193,1.5548387096774194
CALGARY INT'L A,1921,6,24.63,6.99
CALGARY INT'L A,1921,7,26.7,8.548387096774194
CALGARY INT'L A,1921,8,25.493548387096773,7.190322580645161
CALGARY INT'L A,1921,9,16.943333333333335,0.3533333333333334
CALGARY INT'L A,1921,10,17.56451612903226,-0.3483870967741935
CALGARY INT'L A,1921,11,-0.8333333333333335,-12.006666666666666
CALGARY INT'L A,1921,12,0.335483870967742,-13.858064516129032
CALGARY INT'L A,1922,1,-1.0225806451612904,-15.448387096774194
CALGARY INT'L A,1922,2,-7.082142857142857,-21.632142857142856
CALGARY INT'L A,1922,3,3.6516129032258067,-10.270967741935484
CALGARY INT'L A,1922,4,10.613333333333333,-3.9099999999999997
CALGARY INT'L A,1922,5,19.912903225806453,1.5870967741935484
CALGARY INT'L A,1922,6,24.74,7.3100000000000005
CALGARY INT'L A,1922,7,25.66774193548387,7.883870967741935
CALGARY INT'L A,1922,8,26.56451612903226,8.27741935483871
CALGARY INT'L A,1922,9,22.183333333333334,4.253333333333333
CALGARY INT'L A,1922,10,14.983870967741936,-0.9451612903225807
CALGARY INT'L A,1922,11,8.816666666666666,-9.1466666666666665
CALGARY INT'L A,1922,12,-4.651612903225806,-18.974193548387095
CALGARY INT'L A,1923,1,-0.8612903225806452,-16.009677419354837
CALGARY INT'L A,1923,2,-0.6928571428571428,-15.110714285714286
CALGARY INT'L A,1923,3,3.835483870967742,-9.406451612903226
CALGARY INT'L A,1923,4,13.24,-4.323333333333333
CALGARY INT'L A,1923,5,18.348387096774193,2.7161290322580647
CALGARY INT'L A,1923,6,21.056666666666665,8.006666666666666
CALGARY INT'L A,1923,7,24.39677419354839,9.790322580645162
CALGARY INT'L A,1923,8,23.729032258064517,7.032258064516129
CALGARY INT'L A,1923,9,21.89666666666667,3.2333333333333334
CALGARY INT'L A,1923,10,15.187096774193549,-3.1903225806451614
CALGARY INT'L A,1923,11,11.883333333333333,-5.073333333333333
CALGARY INT'L A,1923,12,1.7225806451612902,-13.635483870967741
CALGARY INT'L A,1924,1,-2.706451612903226,-17.616129032258065
CALGARY INT'L A,1924,2,4.744827586206896,-9.403448275862068
CALGARY INT'L A,1924,3,2.958064516129032,-8.474193548387097
CALGARY INT'L A,1924,4,11.19,-4.113333333333333
CALGARY INT'L A,1924,5,20.72258064516129,3.164516129032258
CALGARY INT'L A,1924,6,19.593333333333334,4.89
CALGARY INT'L A,1924,7,26.84516129032258,8.54516129032258
CALGARY INT'L A,1924,8,22.503225806451614,6.767741935483871
CALGARY INT'L A,1924,9,20.976666666666667,3.9466666666666668
CALGARY INT'L A,1924,10,14.948387096774194,-0.40645161290322585
CALGARY INT'L A,1924,11,2.763333333333333,-9.8533333333333335
CALGARY INT'L A,1924,12,-8.270967741935484,-18.677419354838708
CALGARY INT'L A,1925,1,-5.016129032258065,-16.561290322580646
CALGARY INT'L A,1925,2,-2.3,-14.321428571428571
CALGARY INT'L A,1925,3,4.116129032258065,-8.996774193548386
CALGARY INT'L A,1925,4,14.033333333333333,-1.7633333333333332
CALGARY INT'L A,1925,5,19.596774193548388,2.9129032258064513
CALGARY INT'L A,1925,6,21.216666666666665,7.753333333333334
CALGARY INT'L A,1925,7,24.980645161290322,8.664516129032258
CALGARY INT'L A,1925,8,22.887096774193548,6.609677419354838
CALGARY INT'L A,1925,9,14.826666666666666,3.72
CALGARY INT'L A,1925,10,5.896774193548387,-4.519354838709678
CALGARY INT'L A,1925,11,4.65,-7.51
CALGARY INT'L A,1925,12,4.838709677419355,-5.387096774193548
CALGARY INT'L A,1926,1,4.422580645161291,-7.483870967741935
CALGARY INT'L A,1926,2,4.489285714285714,-8.696428571428571
CALGARY INT'L A,1926,3,7.996774193548387,-4.754838709677419
CALGARY INT'L A,1926,4,14.2,-1.9266666666666667
CALGARY INT'L A,1926,5,19.083870967741937,3.1548387096774193
CALGARY INT'L A,1926,6,20.733333333333334,5.776666666666666
CALGARY INT'L A,1926,7,26.780645161290323,9.390322580645162
CALGARY INT'L A,1926,8,20.941935483870967,6.338709677419355
CALGARY INT'L A,1926,9,11.753333333333334,0.29333333333333333
CALGARY INT'L A,1926,10,12.906451612903226,0.7129032258064516
CALGARY INT'L A,1926,11,0.71,-8.83
CALGARY INT'L A,1926,12,-2.561290322580645,-14.806451612903226
CALGARY INT'L A,1927,1,-3.9612903225806453,-15.958064516129033
CALGARY INT'L A,1927,2,-2.5035714285714286,-14.45
CALGARY INT'L A,1927,3,4.803225806451613,-9.390322580645162
CALGARY INT'L A,1927,4,11.58,-6.743333333333333
CALGARY INT'L A,1927,5,12.738709677419354,1.5548387096774192
CALGARY INT'L A,1927,6,20.3,6.47
CALGARY INT'L A,1927,7,22.261290322580646,8.970967741935484
CALGARY INT'L A,1927,8,22.467741935483872,8.690322580645162
CALGARY INT'L A,1927,9,16.756666666666668,3.83
CALGARY INT'L A,1927,10,13.587096774193549,0.025806451612903198
CALGARY INT'L A,1927,11,-5.333333333333333,-14.3
CALGARY INT'L A,1927,12,-10.79032258064516,-21.18709677419355
CALGARY INT'L A,1928,1,0.7645161290322582,-10.980645161290322
CALGARY INT'L A,1928,2,3.506896551724138,-8.782758620689656
CALGARY INT'L A,1928,3,6.129032258064516,-6.996774193548387
CALGARY INT'L A,1928,4,8.366666666666667,-4.223333333333334
CALGARY INT'L A,1928,5,22.2,3.7806451612903227
CALGARY INT'L A,1928,6,18.873333333333335,6.236666666666666
CALGARY INT'L A,1928,7,23.68709677419355,9.696774193548388
CALGARY INT'L A,1928,8,22.429032258064517,7.145161290322581
CALGARY INT'L A,1928,9,21.09,2.0033333333333334
CALGARY INT'L A,1928,10,10.393548387096773,-3.6161290322580646
CALGARY INT'L A,1928,11,8.433333333333334,-6.943333333333333
CALGARY INT'L A,1928,12,2.9516129032258065,-10.538709677419355
CALGARY INT'L A,1929,1,-8.693548387096774,-19.89677419354839
CALGARY INT'L A,1929,2,-3.7285714285714286,-17.09642857142857
CALGARY INT'L A,1929,3,7.403225806451613,-5.951612903225806
CALGARY INT'L A,1929,4,9.24,-4.99
CALGARY INT'L A,1929,5,16.545161290322582,1.9483870967741936
CALGARY INT'L A,1929,6,21.19333333333333,7.273333333333333
CALGARY INT'L A,1929,7,26.967741935483872,7.974193548387097
CALGARY INT'L A,1929,8,26.52258064516129,8.196774193548388
CALGARY INT'L A,1929,9,16.38,2.3333333333333335
CALGARY INT'L A,1929,10,15.387096774193548,-0.4645161290322581
CALGARY INT'L A,1929,11,4.973333333333334,-6.303333333333334
CALGARY INT'L A,1929,12,-2.9290322580645163,-14.6
CALGARY INT'L A,1930,1,-10.935483870967742,-20.89032258064516
CALGARY INT'L A,1930,2,3.6107142857142858,-7.421428571428572
CALGARY INT'L A,1930,3,4.912903225806452,-8.438709677419356
CALGARY INT'L A,1930,4,13.916666666666666,-0.39333333333333337
CALGARY INT'L A,1930,5,14.703225806451613,1.935483870967742
CALGARY INT'L A,1930,6,20.133333333333333,6.593333333333334
CALGARY INT'L A,1930,7,25.232258064516127,8.970967741935484
CALGARY INT'L A,1930,8,25.57741935483871,8.519354838709678
CALGARY INT'L A,1930,9,17.55,3.8733333333333335
CALGARY INT'L A,1930,10,8.641935483870968,-3.609677419354839
CALGARY INT'L A,1930,11,5.536666666666667,-6.816666666666666
CALGARY INT'L A,1930,12,6.006451612903226,-6.2935483870967746
CALGARY INT'L A,1931,1,5.490322580645161,-6.612903225806452
CALGARY INT'L A,1931,2,7.15,-6.585714285714286
CALGARY INT'L A,1931,3,2.725806451612903,-9.080645161290322
CALGARY INT'L A,1931,4,12.210344827586207,-3.0310344827586206
CALGARY INT'L A,1931,5,16.974193548387095,2.903225806451613
CALGARY INT'L A,1931,6,20.373333333333335,7.4799999999999995
CALGARY INT'L A,1931,7,23.351612903225806,9.664516129032258
CALGARY INT'L A,1931,8,24.229032258064517,8.203225806451613
CALGARY INT'L A,1931,9,16.783333333333335,4.1466666666666665
CALGARY INT'L A,1931,10,13.783870967741935,-0.8612903225806452
CALGARY INT'L A,1931,11,0.7766666666666667,-9.866666666666667
CALGARY INT'L A,1931,12,-0.8741935483870967,-10.235483870967743
CALGARY INT'L A,1932,1,-5.051612903225807,-14.983870967741936
CALGARY INT'L A,1932,2,-2.8620689655172415,-14.782758620689656
CALGARY INT'L A,1932,3,-4.251612903225807,-12.664516129032258
CALGARY INT'L A,1932,4,9.72,0.16333333333333339
CALGARY INT'L A,1932,5,15.735483870967741,3.5806451612903225
CALGARY INT'L A,1932,6,20.206666666666667,8.13
CALGARY INT'L A,1932,7,22.616129032258065,8.903225806451612
CALGARY INT'L A,1932,8,22.37741935483871,9.348387096774193
CALGARY INT'L A,1932,9,18.169999999999998,4.1866666666666665
CALGARY INT'L A,1932,10,8.032258064516128,-2.235483870967742
CALGARY INT'L A,1932,11,2.3133333333333335,-7.543333333333333
CALGARY INT'L A,1932,12,-2.7838709677419358,-11.980645161290322
CALGARY INT'L A,1933,1,-2.2096774193548385,-15.04516129032258
CALGARY INT'L A,1933,2,-3.4035714285714285,-14.821428571428571
CALGARY INT'L A,1933,3,2.693548387096774,-8.370967741935484
CALGARY INT'L A,1933,4,7.246666666666666,-4.22
CALGARY INT'L A,1933,5,14.90967741935484,3.3838709677419354
CALGARY INT'L A,1933,6,22.60333333333333,7.5
CALGARY INT'L A,1933,7,24.858064516129033,8.580645161290322
CALGARY INT'L A,1933,8,23.851612903225806,8.858064516129032
CALGARY INT'L A,1933,9,15.993333333333334,2.9466666666666668
CALGARY INT'L A,1933,10,8.26774193548387,-3.041935483870968
CALGARY INT'L A,1933,11,7.276666666666666,-3.41
CALGARY INT'L A,1933,12,-11.14516129032258,-20.948387096774194
CALGARY INT'L A,1934,1,3.3225806451612905,-9.719354838709677
CALGARY INT'L A,1934,2,3.957142857142857,-7.885714285714286
CALGARY INT'L A,1934,3,2.609677419354839,-7.438709677419355
CALGARY INT'L A,1934,4,15.11,0.7033333333333334
CALGARY INT'L A,1934,5,20.52258064516129,5.361290322580645
CALGARY INT'L A,1934,6,17.93,6.483333333333333
CALGARY INT'L A,1934,7,24.003225806451614,8.535483870967742
CALGARY INT'L A,1934,8,23.729032258064517,8.04516129032258
CALGARY INT'L A,1934,9,13.466666666666667,1.7000000000000002
CALGARY INT'L A,1934,10,12.203225806451613,-0.0451612903225806
CALGARY INT'L A,1934,11,5.776666666666666,-5.526666666666666
CALGARY INT'L A,1934,12,-2,-11.59032258064516
CALGARY INT'L A,1935,1,-7.009677419354839,-20.48709677419355
CALGARY INT'L A,1935,2,5.178571428571429,-6.764285714285714
CALGARY INT'L A,1935,3,-1.5806451612903227,-12.174193548387096
CALGARY INT'L A,1935,4,5.61,-5.6
CALGARY INT'L A,1935,5,14.287096774193548,1.7741935483870968
CALGARY INT'L A,1935,6,18.08,6.63
CALGARY INT'L A,1935,7,23.725806451612904,9.683870967741935
CALGARY INT'L A,1935,8,20.425806451612903,6.512903225806451
CALGARY INT'L A,1935,9,18.553333333333335,3.3433333333333333
CALGARY INT'L A,1935,10,9.832258064516129,-2.2838709677419353
CALGARY INT'L A,1935,11,-1.1466666666666667,-11.05
CALGARY INT'L A,1935,12,2.267741935483871,-9.290322580645162
CALGARY INT'L A,1936,1,-7.693548387096774,-18.18709677419355
CALGARY INT'L A,1936,2,-19.23103448275862,-29.69655172413793
CALGARY INT'L A,1936,3,0.9129032258064516,-8.335483870967742
CALGARY INT'L A,1936,4,9.013333333333334,-3.493333333333333
CALGARY INT'L A,1936,5,20.693548387096772,5.767741935483871
CALGARY INT'L A,1936,6,20.526666666666667,7.816666666666666
CALGARY INT'L A,1936,7,28.661290322580644,10.396774193548387
CALGARY INT'L A,1936,8,23.8,9.3
CALGARY INT'L A,1936,9,16.12,3.533333333333333
CALGARY INT'L A,1936,10,13.6,0.9419354838709677
CALGARY INT'L A,1936,11,8.983333333333333,-3.82
CALGARY INT'L A,1936,12,-3.5193548387096776,-14.087096774193549
CALGARY INT'L A,1937,1,-12.59032258064516,-22.87741935483871
CALGARY INT'L A,1937,2,-6.664285714285715,-16.939285714285713
CALGARY INT'L A,1937,3,1.1258064516129032,-7.674193548387096
CALGARY INT'L A,1937,4,10.896666666666667,-0.7266666666666667
CALGARY INT'L A,1937,5,17.029032258064515,3.4387096774193546
CALGARY INT'L A,1937,6,20.423333333333332,7.8133333333333335
CALGARY INT'L A,1937,7,23.674193548387098,10.32258064516129
CALGARY INT'L A,1937,8,21.267741935483873,6.712903225806452
CALGARY INT'L A,1937,9,18.096666666666668,5.206666666666667
CALGARY INT'L A,1937,10,12.680645161290323,1.5516129032258066
CALGARY INT'L A,1937,11,-0.38333333333333336,-9.89
CALGARY INT'L A,1937,12,-3.293548387096774,-14.087096774193549
CALGARY INT'L A,1938,1,-0.1419354838709678,-10.35483870967742
CALGARY INT'L A,1938,2,-9.246428571428572,-19.742857142857144
CALGARY INT'L A,1938,3,4.258064516129032,-5.661290322580645
CALGARY INT'L A,1938,4,10.056666666666667,-2.1266666666666665
CALGARY INT'L A,1938,5,15.393548387096775,3.567741935483871
CALGARY INT'L A,1938,6,20.886666666666667,7.85
CALGARY INT'L A,1938,7,23.858064516129033,10.40967741935484
CALGARY INT'L A,1938,8,21.403225806451612,7.096774193548387
CALGARY INT'L A,1938,9,24.813333333333333,7.07
CALGARY INT'L A,1938,10,14.516129032258064,0.6290322580645161
CALGARY INT'L A,1938,11,2.85,-7.93
CALGARY INT'L A,1938,12,-0.5419354838709677,-10.374193548387098
CALGARY INT'L A,1939,1,1.4193548387096775,-9.680645161290322
CALGARY INT'L A,1939,2,-8.475,-21.367857142857144
CALGARY INT'L A,1939,3,1.4161290322580644,-12.451612903225806
CALGARY INT'L A,1939,4,12.13,-1.55
CALGARY INT'L A,1939,5,18.43225806451613,3.9612903225806453
CALGARY INT'L A,1939,6,14.75,5.043333333333333
CALGARY INT'L A,1939,7,24.809677419354838,8.783870967741935
CALGARY INT'L A,1939,8,25.270967741935483,7.029032258064516
CALGARY INT'L A,1939,9,17.28,4.67
CALGARY INT'L A,1939,10,8.641935483870968,-3.6580645161290324
CALGARY INT'L A,1939,11,11.146666666666667,-2.033333333333333
CALGARY INT'L A,1939,12,4.745161290322581,-7.003225806451613
CALGARY INT'L A,1940,1,-6.096774193548387,-17.693548387096776
CALGARY INT'L A,1940,2,-6.296551724137931,-15.289655172413793
CALGARY INT'L A,1940,3,1.3612903225806452,-6.990322580645161
CALGARY INT'L A,1940,4,5.446666666666666,-2.7199999999999998
CALGARY INT'L A,1940,5,18.874193548387098,4.525806451612904
CALGARY INT'L A,1940,6,20.466666666666665,6.486666666666666
CALGARY INT'L A,1940,7,22.36774193548387,10.141935483870968
CALGARY INT'L A,1940,8,26.183870967741935,6.709677419354839
CALGARY INT'L A,1940,9,19.993333333333332,6.403333333333333
CALGARY INT'L A,1940,10,13.35483870967742,0.9870967741935484
CALGARY INT'L A,1940,11,-2.513333333333333,-11.75
CALGARY INT'L A,1940,12,1.9870967741935486,-8.670967741935485
CALGARY INT'L A,1941,1,-1.970967741935484,-13.803225806451612
CALGARY INT'L A,1941,2,-0.20000000000000007,-11.603571428571428
CALGARY INT'L A,1941,3,3.8322580645161293,-8.312903225806451
CALGARY INT'L A,1941,4,15.02,-1.42
CALGARY INT'L A,1941,5,15.85483870967742,2.97741935483871
CALGARY INT'L A,1941,6,21.22,8.69
CALGARY INT'L A,1941,7,26.57741935483871,10.890322580645162
CALGARY INT'L A,1941,8,22.25483870967742,8.948387096774194
CALGARY INT'L A,1941,9,13.336666666666666,2.54
CALGARY INT'L A,1941,10,13.151612903225807,-1.0548387096774194
CALGARY INT'L A,1941,11,7.423333333333333,-5.41
CALGARY INT'L A,1941,12,-0.3774193548387097,-12.403225806451612
CALGARY INT'L A,1942,1,3.9935483870967743,-8.474193548387097
CALGARY INT'L A,1942,2,-3.192857142857143,-15.85
CALGARY INT'L A,1942,3,5.003225806451613,-6.438709677419355
CALGARY INT'L A,1942,4,11.923333333333334,-2.4433333333333334
CALGARY INT'L A,1942,5,14.312903225806451,2.4225806451612906
CALGARY INT'L A,1942,6,17.66,6.706666666666667
CALGARY INT'L A,1942,7,22.435483870967744,9.925806451612903
CALGARY INT'L A,1942,8,22.083870967741934,8.225806451612904
CALGARY INT'L A,1942,9,17.53,4.803333333333334
CALGARY INT'L A,1942,10,12.809677419354838,0.18387096774193545
CALGARY INT'L A,1942,11,-1.3133333333333335,-10.873333333333333
CALGARY INT'L A,1942,12,-3.9225806451612906,-14.080645161290322
CALGARY INT'L A,1943,1,-10.019354838709678,-20.951612903225808
CALGARY INT'L A,1943,2,2.310714285714286,-8.803571428571429
CALGARY INT'L A,1943,3,-2.003225806451613,-12.948387096774194
CALGARY INT'L A,1943,4,13.646666666666667,-0.18666666666666662
CALGARY INT'L A,1943,5,14.23225806451613,1.5258064516129033
CALGARY INT'L A,1943,6,17.14,4.89
CALGARY INT'L A,1943,7,24.780645161290323,9.874193548387098
CALGARY INT'L A,1943,8,22.983870967741936,8.264516129032257
CALGARY INT'L A,1943,9,20.133333333333333,3.776666666666667
CALGARY INT'L A,1943,10,13.625806451612902,0.8064516129032259
CALGARY INT'L A,1943,11,8.86,-4.43
CALGARY INT'L A,1943,12,5.34516129032258,-6.745161290322581
CALGARY INT'L A,1944,1,3.0161290322580645,-10.82258064516129
CALGARY INT'L A,1944,2,-1.5931034482758621,-12.989655172413793
CALGARY INT'L A,1944,3,0.3354838709677419,-10.63225806451613
CALGARY INT'L A,1944,4,13.743333333333334,-1
CALGARY INT'L A,1944,5,18.461290322580645,4.283870967741936
CALGARY INT'L A,1944,6,18.706666666666667,7.196666666666666
CALGARY INT'L A,1944,7,22.506451612903227,8.593548387096774
CALGARY INT'L A,1944,8,21.087096774193547,7.945161290322581
CALGARY INT'L A,1944,9,18.483333333333334,5.1866666666666665
CALGARY INT'L A,1944,10,18.103225806451615,1.338709677419355
CALGARY INT'L A,1944,11,3.4,-7.416666666666667
CALGARY INT'L A,1944,12,0.6806451612903226,-10.680645161290323
CALGARY INT'L A,1945,1,-1.9774193548387096,-12.55483870967742
CALGARY INT'L A,1945,2,-1.7499999999999998,-13.389285714285714
CALGARY INT'L A,1945,3,5.37741935483871,-6.619354838709677
CALGARY INT'L A,1945,4,5.033333333333333,-6.473333333333334
CALGARY INT'L A,1945,5,14.229032258064516,2.1
CALGARY INT'L A,1945,6,17.463333333333335,5.873333333333333
CALGARY INT'L A,1945,7,23.806451612903224,9.916129032258064
CALGARY INT'L A,1945,8,23.44516129032258,8.619354838709677
CALGARY INT'L A,1945,9,14.706666666666667,3.8133333333333335
CALGARY INT'L A,1945,10,12.53225806451613,0.3193548387096774
CALGARY INT'L A,1945,11,-3.89,-13.603333333333333
CALGARY INT'L A,1945,12,-4.719354838709678,-14.73225806451613
CALGARY INT'L A,1946,1,-0.3258064516129033,-10.793548387096774
CALGARY INT'L A,1946,2,0.10357142857142854,-11.15
CALGARY INT'L A,1946,3,6.429032258064516,-3.735483870967742
CALGARY INT'L A,1946,4,14.296666666666667,-0.39333333333333326
CALGARY INT'L A,1946,5,16.43225806451613,1.0419354838709678
CALGARY INT'L A,1946,6,18.14666666666667,6.483333333333333
CALGARY INT'L A,1946,7,24.606451612903225,9.441935483870967
CALGARY INT'L A,1946,8,22.151612903225807,7.332258064516129
CALGARY INT'L A,1946,9,17.586666666666666,4.876666666666667
CALGARY INT'L A,1946,10,9.1,-2.6580645161290324
CALGARY INT'L A,1946,11,-1.6433333333333333,-12.18
CALGARY INT'L A,1946,12,-1.7451612903225806,-14.390322580645162
CALGARY INT'L A,1947,1,-1.8709677419354838,-12.283870967741935
CALGARY INT'L A,1947,2,-3.710714285714286,-16.339285714285715
CALGARY INT'L A,1947,3,-0.18064516129032246,-11.061290322580644
CALGARY INT'L A,1947,4,11.686666666666667,-0.6499999999999999
CALGARY INT'L A,1947,5,16.412903225806453,2.9
CALGARY INT'L A,1947,6,17.76,6.57
CALGARY INT'L A,1947,7,26.338709677419356,9.487096774193548
CALGARY INT'L A,1947,8,20.064516129032256,7.780645161290322
CALGARY INT'L A,1947,9,15.93,4.3566666666666665
CALGARY INT'L A,1947,10,12.438709677419356,0.7451612903225806
CALGARY INT'L A,1947,11,0.07666666666666654,-8.82
CALGARY INT'L A,1947,12,0.1290322580645161,-10.290322580645162
CALGARY INT'L A,1948,1,1.7225806451612904,-9.23225806451613
CALGARY INT'L A,1948,2,-8.144827586206896,-19.182758620689654
CALGARY INT'L A,1948,3,-2.3516129032258064,-13.348387096774193
CALGARY INT'L A,1948,4,2.1466666666666665,-6.623333333333333
CALGARY INT'L A,1948,5,15.383870967741935,4.529032258064516
CALGARY INT'L A,1948,6,20.87,8.976666666666667
CALGARY INT'L A,1948,7,23.56774193548387,8.774193548387096
CALGARY INT'L A,1948,8,22.587096774193547,8.19032258064516
